0;-0.07164167;0.14365157;-0.00093911;0.00681748;-0.10694282;0.09543085;0.04850945;-0.02031345;0.19506754;-0.08282660;0.26294887;-0.00573444;-0.24007973;-0.08837157;-0.10094256;0.11513352;-0.12329911;-0.08486813;-0.15390366;-0.15606959;0.03017328;0.03968642;-0.07702292;-0.00268483;-0.20953502;-0.27340373;-0.00940697;-0.07807913;0.01990030;-0.23364030;-0.00232796;0.12959501;-0.14575434;-0.06759161;0.00247970;0.05559572;-0.05828445;-0.00059233;0.18620665;0.00797317;-0.09693463;0.09642947;0.03572712;0.34087935;0.28167725;0.02807171;-0.06114312;-0.07816835;0.21016356;-0.30170122;0.02595785;0.16556484;0.08312445;0.07784946;0.13386625;-0.12222999;-0.05349206;0.09300694;-0.12410750;0.00750324;-0.01672590;-0.07985001;-0.06379873;-0.08201467;0.08424141;0.02985033;-0.07403962;-0.12198776;0.17448503;-0.17346908;-0.01685111;0.09952598;-0.04701120;-0.20526105;-0.20841604;0.14586395;0.39989582;0.21494424;-0.19332881;0.04451512;-0.00171308;-0.06457049;0.10524422;0.00286015;-0.07352689;-0.10299872;-0.08649703;0.06572548;0.20764659;0.00642585;-0.03673521;0.23761234;-0.00395700;-0.02521120;0.05825523;0.01178322;-0.15517509;0.05353341;-0.12547792;-0.02781636;0.13788746;-0.11757661;-0.00657530;0.08210267;-0.13957375;0.21024689;-0.06353657;0.04473197;-0.00218429;-0.08476593;-0.11567304;0.11378178;0.21789634;-0.26825383;0.21311514;0.08857744;-0.04613080;0.13029896;0.13051356;0.02775616;0.02977498;-0.02234421;-0.16749993;-0.12991755;0.06998095;-0.09138117;0.04878082;-0.04506066
0;-0.07057891;0.11723360;-0.00782780;-0.00793416;-0.13363691;-0.01739382;0.02034845;-0.06623969;0.20339137;-0.15991469;0.25236923;0.02802650;-0.19373429;-0.05979696;-0.07442977;0.06834219;-0.21009389;-0.10618130;-0.07161553;-0.10426148;0.05510595;0.03128787;-0.12156429;0.02842284;-0.24645209;-0.24279147;-0.00948618;-0.07844533;0.03683069;-0.15003203;0.06352139;0.14256909;-0.15724203;0.00683203;-0.00747763;0.07517527;-0.02311679;0.03712415;0.19599578;-0.00485750;-0.14504266;0.05790213;0.00177142;0.30529559;0.21096075;-0.02767729;0.02231387;-0.11248960;0.25491869;-0.31485587;0.00588731;0.17087775;0.03951915;0.04605981;0.10544081;-0.17312713;-0.04309817;0.13744859;-0.19801711;0.08439561;0.01022082;-0.07700627;-0.04673394;-0.00628276;0.10771806;0.01591031;-0.07572209;-0.14866453;0.19386046;-0.25025454;-0.02901192;0.17299636;-0.02368662;-0.24475448;-0.25715432;0.10879088;0.42617100;0.20398469;-0.08603810;0.10423488;-0.02719910;-0.08798034;0.11705704;0.00486399;-0.08037859;-0.04144467;-0.11203685;0.12254764;0.27270159;0.03345738;-0.00682432;0.27006924;0.02361185;-0.03201155;0.02728979;-0.00590261;-0.12153260;0.00129187;-0.08949997;-0.01937765;0.11783230;-0.12720558;-0.00225935;0.08926336;-0.18180749;0.18149255;-0.08766625;0.00798875;-0.04521315;-0.06663528;-0.12415607;0.07816841;0.20176221;-0.29184312;0.21507332;0.08016983;0.02595109;0.16137204;0.07271782;-0.03542789;0.01046970;-0.09346587;-0.12834087;-0.08876216;0.04170363;-0.08977750;0.07013513;-0.05970164
0;-0.08696062;0.13376594;0.04281805;-0.01961559;-0.09821855;0.07381718;0.04806902;-0.04176097;0.15061641;-0.04610981;0.23717065;-0.04280668;-0.26758718;-0.08761822;-0.13893250;0.06994909;-0.12440546;-0.07662553;-0.18979740;-0.09196883;0.01882155;0.04727841;-0.02814189;0.01105531;-0.20759137;-0.28648636;-0.02749311;-0.10024638;-0.01852325;-0.17096990;0.02293245;0.15785596;-0.13676238;-0.08130996;-0.01414301;0.05750827;-0.08310379;0.01171574;0.22898099;-0.00706718;-0.09913714;0.09633204;0.02798359;0.34341273;0.27502909;-0.02362211;-0.01262128;-0.08355799;0.12560263;-0.32345596;0.02340727;0.22866569;0.04242170;0.08525416;0.17907448;-0.12077299;-0.01722954;0.14242190;-0.08644411;0.02372509;-0.01811380;-0.03158034;-0.04591426;-0.06785016;0.07258160;0.02184333;-0.07167374;-0.12864213;0.16571268;-0.15717411;-0.01795698;0.15042070;-0.08514677;-0.19467898;-0.22309729;0.11387264;0.43605396;0.23678347;-0.21451099;0.04350903;-0.08870207;-0.06967997;0.11058428;-0.04456933;-0.11224094;-0.06492539;-0.10535640;0.07761341;0.15217116;0.05278627;-0.05078698;0.24347179;0.06047776;-0.06120743;0.11101245;-0.02816946;-0.12102688;0.01019332;-0.17937213;-0.02492502;0.14224760;-0.12826432;-0.01438646;0.09496011;-0.14059846;0.19580267;-0.04433420;0.01930100;-0.01050208;-0.08789665;-0.12228663;0.13764329;0.26891533;-0.27640188;0.15096004;0.07873985;-0.04136107;0.09954698;0.16064557;0.01742538;-0.03043831;-0.01020532;-0.15185501;-0.10053574;0.07963094;-0.06255580;0.07076626;-0.03901377
0;-0.11075707;0.17605871;0.01539688;-0.00977332;-0.12968583;0.15085040;0.07343276;-0.06667551;0.19392700;-0.07194185;0.24038878;-0.04436545;-0.23687021;-0.02171937;-0.07960550;0.10346480;-0.17998384;-0.08638183;-0.18842728;-0.16717349;0.05076735;0.14880145;-0.05785430;0.00785133;-0.24694419;-0.27182701;0.00835786;-0.13477175;0.03962327;-0.11606650;0.03424435;0.15469797;-0.12648690;0.00286251;-0.01203949;0.06654941;-0.09697971;-0.03782103;0.20314424;-0.00413665;-0.12901585;0.09272236;0.04957983;0.32419026;0.19399849;-0.00921606;-0.00631192;-0.07444309;0.13974516;-0.27027038;0.04787488;0.20411496;0.03451075;0.10171708;0.15002890;-0.16906290;-0.05734319;0.11336342;-0.07613739;0.04374401;0.02838275;-0.08684860;-0.00192300;-0.09111390;0.10307177;0.04833369;-0.04431052;-0.08690144;0.17683972;-0.12427514;-0.08032039;0.13035592;-0.09695465;-0.19405155;-0.21160126;0.12348296;0.46842673;0.19862707;-0.17882550;-0.00008205;-0.01152115;-0.03697775;0.17420343;0.03918580;-0.08666918;-0.12429527;-0.10844471;0.08629982;0.25121593;-0.00115331;-0.06694637;0.25806734;0.06707484;-0.09417816;0.04839334;-0.01288447;-0.10307240;0.00736046;-0.11016643;-0.01285823;0.11209676;-0.10982767;-0.05642935;0.09401846;-0.14495423;0.18759981;-0.00578398;-0.00187095;-0.02636787;-0.07158433;-0.10403955;0.13024038;0.25593466;-0.24124451;0.17581604;0.07823076;-0.03594282;0.18613407;0.11200850;0.06754270;-0.01992946;-0.03813628;-0.19267944;-0.13867123;0.12671092;-0.02085601;0.04250809;0.00964156
0;-0.04364955;0.16771890;0.00737054;-0.01889900;-0.14165150;0.12436841;0.02268799;-0.04227170;0.22318570;-0.07915397;0.24099961;0.02481355;-0.21359518;-0.09640186;-0.09612372;0.10154316;-0.11580782;-0.09961752;-0.13706957;-0.15433294;0.01411619;0.05502766;-0.06034821;0.02802176;-0.24503559;-0.26418564;-0.00711527;-0.06612355;0.09448343;-0.22903754;-0.01945736;0.16278458;-0.14235643;-0.02164690;-0.01957892;0.07827322;-0.08062267;-0.03373537;0.18220374;0.03233994;-0.08372340;0.11266524;-0.01140058;0.34847382;0.26951534;-0.01259086;-0.00424361;-0.10471620;0.23191021;-0.31304282;0.05889803;0.20250069;0.04370136;0.07541506;0.15848149;-0.14801228;-0.04305844;0.09352501;-0.14157945;0.01389377;-0.02232919;0.00227971;-0.05864549;-0.11922675;0.07167681;0.05802570;-0.05202927;-0.14232597;0.13918965;-0.19255315;-0.00028691;0.15276775;-0.07750534;-0.18222640;-0.23379500;0.14403622;0.41923872;0.26736093;-0.15812866;0.04451026;-0.01862060;-0.06130370;0.10854323;-0.03758987;-0.12129678;-0.10548706;-0.09239640;0.09559561;0.20343395;0.02147909;-0.03949881;0.24962987;0.05677616;-0.02434631;0.02557154;-0.00618983;-0.15555555;0.03345630;-0.09756878;-0.03035961;0.10708503;-0.09365210;0.01002302;0.10088146;-0.15907097;0.22864814;-0.03933995;0.03822539;0.00666663;-0.06017272;-0.15425749;0.08881824;0.22645661;-0.29568633;0.17060852;0.07804684;-0.00696568;0.11287246;0.12129723;0.04094159;-0.01682148;-0.03116140;-0.10178675;-0.08667687;0.07367270;-0.11177415;0.01819085;-0.03723539
0;-0.05705751;0.15349965;0.03847215;0.02262797;-0.09416375;0.12054096;-0.01034563;-0.07163715;0.22407836;-0.03082270;0.22735760;0.01017724;-0.21273057;-0.09331647;-0.09472016;0.05614673;-0.19619359;-0.09913167;-0.10606258;-0.09055468;0.03826327;0.02799722;-0.05431943;0.04345100;-0.26328796;-0.27942744;-0.02207066;-0.12214279;0.03662579;-0.17423995;-0.02807789;0.13436684;-0.15965508;-0.04804316;-0.04391033;0.05913901;-0.08605018;-0.02873503;0.19458148;0.00962180;-0.09838554;0.11881671;-0.00779600;0.31314814;0.27173838;-0.00533608;-0.00477351;-0.06069507;0.22076623;-0.33213216;-0.01294522;0.26406413;0.05521616;0.08226036;0.12996545;-0.17068957;-0.07221196;0.11493443;-0.10611545;0.07218166;-0.02568205;-0.03805754;0.00349329;-0.09654437;0.08334968;0.04024496;-0.08686283;-0.08092948;0.12466148;-0.11899893;0.00810274;0.16493596;-0.10746590;-0.25133705;-0.20943516;0.13049044;0.50147194;0.20237859;-0.15394263;0.02607452;-0.09809754;-0.07623030;0.05808833;-0.02830398;-0.09261699;-0.08580843;-0.10822464;0.10747326;0.21827829;0.04461575;-0.00457831;0.24607755;0.02429161;0.00446339;0.01493703;0.00237701;-0.12431860;0.04396986;-0.11442941;0.01307584;0.06588863;-0.10389179;0.00926011;0.05561901;-0.13231046;0.18654527;0.01837021;0.02739449;-0.02219197;-0.07558549;-0.15919712;0.14132294;0.26269609;-0.32540905;0.19357803;0.07367436;0.01809247;0.14096604;0.09098588;0.02031454;-0.05292559;-0.04818456;-0.12457803;-0.08929957;0.07125493;-0.08161349;0.04199724;-0.04258706
0;0.00046433;0.16715866;0.04858113;-0.01839866;-0.07079872;0.13083050;0.00033273;-0.04805995;0.24324889;-0.10166299;0.24827319;0.02063390;-0.21383478;-0.09125634;-0.05021647;0.09190677;-0.10977925;-0.09940840;-0.15629689;-0.06824717;-0.03074685;0.04202286;-0.09668721;0.03852436;-0.20845158;-0.30819219;-0.00987209;-0.09727532;0.01342751;-0.18289658;-0.08016133;0.15434453;-0.11800081;-0.04130485;0.00044325;0.04357421;-0.13635950;-0.03049479;0.17651698;-0.02382289;-0.12141158;0.07910499;0.02123050;0.27767405;0.26044866;-0.00828043;-0.00702634;-0.08906294;0.21597834;-0.29434538;0.02993779;0.21689086;0.09334751;0.12760869;0.14949401;-0.21808213;-0.02742261;0.08087762;-0.17327856;0.03868910;-0.05171365;-0.04476947;-0.03940681;-0.03798345;0.10179235;0.07031006;-0.09961595;-0.12758070;0.13007542;-0.16718608;0.06715888;0.14815703;-0.09755860;-0.27482262;-0.17929405;0.13113369;0.41295037;0.25310767;-0.18708974;0.03162356;-0.05311805;-0.11003739;0.06670461;-0.01768088;-0.11873354;-0.09717254;-0.07782441;0.08002377;0.19483341;0.04464635;-0.01254095;0.25143647;0.00495720;-0.03854080;0.01863925;0.00174761;-0.15321521;0.04125066;-0.11769164;-0.01790352;0.08210663;-0.12159356;-0.01030097;0.08061444;-0.16365929;0.23730111;-0.01044874;0.05141307;0.01614928;-0.05402967;-0.15477802;0.06467240;0.24876167;-0.28626344;0.18059663;0.04403778;0.03881837;0.15166473;0.10633225;0.03490915;-0.00134871;-0.07426753;-0.14480019;-0.07603374;0.09265316;-0.08857781;0.05935471;-0.04230768
0;-0.09209666;0.15084326;-0.01080755;0.05472844;-0.07660355;0.06212486;0.06421417;-0.04314154;0.16313420;-0.03073278;0.27157453;-0.03193011;-0.19615650;-0.11995173;-0.09183124;0.08657609;-0.12592009;-0.08001813;-0.18225393;-0.13844289;0.03283136;0.08917393;-0.04820711;0.05877394;-0.21875641;-0.24524921;0.02944678;-0.13056839;0.05216455;-0.19764464;0.03833079;0.14460871;-0.14169058;-0.06353128;0.00941865;0.06593880;-0.04004266;0.01049139;0.18517025;-0.01398620;-0.13057213;0.09367460;0.00150920;0.35695714;0.24490321;-0.03549350;-0.01905216;-0.11437356;0.19957922;-0.28568548;-0.01485971;0.21208720;0.04122640;0.06658828;0.13497567;-0.11544295;-0.06188113;0.16141252;-0.09412769;0.03846035;-0.04273412;-0.02508667;-0.00041660;-0.09211852;0.05127152;-0.00774258;-0.08306317;-0.08668394;0.12374488;-0.18017693;-0.03043839;0.17298457;-0.05925959;-0.24515139;-0.24126011;0.12414740;0.44968736;0.20669106;-0.20628774;0.05789097;-0.02561413;-0.04447649;0.14009845;0.05521353;-0.06480139;-0.07630940;-0.09032803;0.06193747;0.20703271;0.03185134;-0.02953264;0.24250059;0.00936439;-0.04079803;0.05572916;-0.00074377;-0.12309352;0.02456796;-0.09675034;-0.02226633;0.07853663;-0.09209342;-0.00580961;0.05323783;-0.12259656;0.19352862;-0.01966837;0.05528236;0.00106092;-0.06279317;-0.04803213;0.11390755;0.22248413;-0.25954390;0.20343588;0.07812461;-0.04230601;0.15048493;0.10718295;0.04118581;-0.01947362;-0.02243146;-0.12246509;-0.08802181;0.07791893;-0.08726075;0.03463779;-0.09108149
0;-0.10451664;0.13267444;0.02095538;-0.00778540;-0.15520759;0.07827368;-0.00971498;-0.05244905;0.20782089;-0.07693162;0.25189164;-0.00235999;-0.13642240;-0.07214101;-0.12655315;0.09814283;-0.18723960;-0.10218520;-0.04779473;-0.12351196;0.08785728;0.00592393;-0.10038406;0.07680631;-0.27454069;-0.25363481;-0.01762204;-0.13100705;0.03772181;-0.21058345;0.00468777;0.13505653;-0.12913236;-0.03267816;-0.02507386;0.08824785;-0.00659479;-0.05600183;0.20178618;-0.05029434;-0.10558271;0.14449009;0.05622754;0.31869110;0.19899063;-0.00997205;-0.00067704;-0.05047525;0.26425424;-0.25786683;0.04560413;0.15838115;0.12116244;0.08992461;0.09716473;-0.15226659;-0.02509842;0.12616998;-0.19444211;0.10687637;-0.01629666;-0.09930611;0.04009706;-0.06268187;0.11025248;0.07328343;-0.05031963;-0.13897789;0.18029132;-0.14964233;-0.03524010;0.11512011;-0.06634594;-0.21900627;-0.21893550;0.14979669;0.41540673;0.25020313;-0.16940555;0.05756687;-0.06458409;-0.08934108;0.04378983;0.00523055;-0.04462707;-0.11437469;-0.11960462;0.06978211;0.26600030;0.04015850;-0.01548797;0.28130695;0.05560338;-0.05222429;-0.00128806;0.01353076;-0.18082015;0.08348987;-0.04775196;0.01464558;0.06694987;-0.10706665;0.02237016;0.08386898;-0.20268419;0.18165976;-0.06423846;0.02654676;-0.05194895;-0.00495228;-0.14282130;0.09107534;0.21300386;-0.31517312;0.22170866;0.08032741;0.07764915;0.19232154;0.09458601;0.02225342;0.05092701;-0.08108562;-0.11028253;-0.10268132;0.07538178;-0.09419832;0.05283387;0.05670242
0;-0.07835375;0.15783912;0.06252055;-0.05682121;-0.08928265;0.08641509;-0.01385072;-0.03671690;0.18962631;-0.07004432;0.22954212;0.00514663;-0.19865842;-0.04649460;-0.05867815;0.03328464;-0.15724498;-0.09759363;-0.07434161;-0.11452175;0.05301980;0.07171364;-0.07161824;0.07707902;-0.22494723;-0.30005407;-0.01718885;-0.07717635;0.03306556;-0.20719996;0.04969580;0.12649332;-0.17007105;-0.01083552;-0.06834837;0.08975431;-0.09685126;-0.07451661;0.23817608;-0.00964697;-0.08543845;0.08655086;0.01742274;0.31751284;0.17547047;-0.01155424;0.02289501;-0.03897696;0.24449202;-0.26667109;0.06637464;0.21474445;0.10536861;0.07142079;0.10029814;-0.16535430;-0.03034984;0.10256948;-0.13315299;0.11433839;0.00368624;-0.10363904;0.00251612;-0.07355513;0.10996036;0.04638306;-0.04473796;-0.11677030;0.15234964;-0.11845767;-0.02670526;0.15658647;-0.06832327;-0.20944044;-0.12879667;0.15673931;0.39533234;0.19645521;-0.19399537;0.05989415;-0.06371749;-0.09624143;0.09414320;0.03717867;-0.05563266;-0.08879720;-0.14020044;0.09994487;0.25703880;0.05052681;-0.04351841;0.25248319;0.07378307;0.00736218;0.04665590;-0.03885150;-0.17720985;0.07130432;-0.09049633;0.01585969;0.08754000;-0.06777600;-0.04655906;0.05631635;-0.11351339;0.26525947;0.00064597;0.02567823;-0.00264849;-0.03655523;-0.14879054;0.04797200;0.21584913;-0.27041847;0.17541967;0.01290968;0.01890611;0.19831100;0.10988498;0.09222604;0.03429665;-0.04803103;-0.16085173;-0.09354096;0.11202548;-0.04715212;0.07676867;-0.00374877
0;-0.07843634;0.14549857;0.02365645;-0.02884649;-0.10035340;0.08077132;0.08135206;-0.05272503;0.21391356;-0.05628867;0.22569361;-0.03278717;-0.23161601;-0.07008010;-0.13358556;0.08092126;-0.14345029;-0.09328900;-0.19182122;-0.07761754;0.01767147;0.05625059;-0.07420160;0.03420529;-0.20964688;-0.28355318;-0.03795237;-0.09809689;0.03089301;-0.13938741;0.03147617;0.17409763;-0.14804700;-0.07001239;-0.00161695;0.05461916;-0.09648272;-0.01693086;0.21423276;-0.00591067;-0.09524853;0.08989239;0.01975879;0.34580567;0.25173524;-0.01998197;-0.00792809;-0.10558440;0.15966557;-0.33427569;0.01742860;0.22530539;0.04097449;0.09918159;0.18609980;-0.13702901;-0.02387323;0.12853833;-0.11589001;0.02781864;-0.02971042;-0.01903470;-0.04715329;-0.11724526;0.07236272;0.03098278;-0.07612729;-0.10755712;0.18822874;-0.17278801;-0.00958036;0.12718342;-0.08018730;-0.19988769;-0.24399240;0.10688125;0.46653914;0.26857263;-0.18596078;0.03727350;-0.07846726;-0.06665487;0.09459291;-0.04261210;-0.12810238;-0.08794370;-0.08770595;0.09229771;0.18700477;0.05040447;-0.03676631;0.23752053;0.04767094;-0.06671637;0.04592296;-0.05191425;-0.11738171;0.00224887;-0.16234224;-0.00960589;0.11277866;-0.09272722;-0.01195564;0.12147820;-0.15264323;0.20443532;-0.01633325;0.00383325;-0.01335403;-0.07516930;-0.14857167;0.13725051;0.26603451;-0.25988674;0.16820756;0.06089398;-0.02499536;0.10904343;0.12783988;0.01400229;-0.04024528;-0.03276955;-0.15812102;-0.10591442;0.09949949;-0.07417493;0.05447244;-0.04289297
